cid,concept,aid,problem,start,end,avg_attn,freq,n_err_events,path
tipos_retorno,Tipos e formato de retorno de método,439,234,int,isWeekend,0.5905,31,197,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@MemberReference@i...
tipos_retorno,Tipos e formato de retorno de método,492,39,xyBalance,str,0.5742,5,162,xyBalance@MethodDeclaration@ForStatement@ForControl@BinaryOperation@MethodInv...
tipos_retorno,Tipos e formato de retorno de método,494,67,int,length,0.5698,20,228,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@MemberReference@...
tipos_retorno,Tipos e formato de retorno de método,439,1,b,==,0.5684,13,82,b@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,439,1,int,sum,0.5619,6,82,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,sum,0.5413,9,250,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,494,106,int,result,0.536,7,228,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,494,41,int,<=,0.5096,7,51,int@BasicType@LocalVariableDeclaration@MethodDeclaration@ForStatement@ForCont...
tipos_retorno,Tipos e formato de retorno de método,492,37,String,str,0.5074,7,104,String@ReferenceType@FormalParameter@MethodDeclaration@IfStatement@BinaryOper...
tipos_retorno,Tipos e formato de retorno de método,492,31,<PAD/UNK>,str,0.4988,20,202,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,12,int,&&,0.4882,7,94,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,487,101,int,*,0.4832,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,37,j,-,0.4536,5,104,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,int,==,0.4528,11,228,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,439,234,int,isWeekend,0.4517,68,197,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@isWeekend
tipos_retorno,Tipos e formato de retorno de método,439,235,int,&&,0.4511,8,180,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,494,106,>,==,0.4473,13,228,>@BinaryOperation@BinaryOperation@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,439,5,b,==,0.4438,18,250,b@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,492,31,<,str,0.4421,8,202,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,46,int,length,0.4421,11,172,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@MemberReference@...
tipos_retorno,Tipos e formato de retorno de método,494,106,nums,=,0.4401,25,228,nums@MemberReference@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,439,232,int,&&,0.4364,6,471,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,439,233,b,==,0.4297,61,250,b@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,==,0.4284,28,228,nums@MemberReference@BinaryOperation@IfStatement@BlockStatement@IfStatement@B...
tipos_retorno,Tipos e formato de retorno de método,494,67,<,==,0.4183,9,228,<@BinaryOperation@ForControl@ForStatement@BlockStatement@IfStatement@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,487,24,int,b,0.4149,15,150,int@BasicType@FormalParameter@b
tipos_retorno,Tipos e formato de retorno de método,492,39,==,str,0.4148,5,162,==@BinaryOperation@BinaryOperation@BinaryOperation@MethodInvocation@str
tipos_retorno,Tipos e formato de retorno de método,494,106,int,end,0.4141,44,228,int@BasicType@LocalVariableDeclaration@VariableDeclarator@end
tipos_retorno,Tipos e formato de retorno de método,494,46,int,1,0.4104,18,172,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@BinaryOperation@...
tipos_retorno,Tipos e formato de retorno de método,494,43,nums,=,0.4074,51,259,nums@MemberReference@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,494,43,int,<=,0.404,6,259,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@<=
tipos_retorno,Tipos e formato de retorno de método,439,235,int,>=,0.4022,24,180,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,487,22,>=,fixTeen,0.4013,19,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,234,int,&&,0.3934,5,197,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Binar...
tipos_retorno,Tipos e formato de retorno de método,494,67,int,1,0.3933,14,228,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@BinaryOperation@...
tipos_retorno,Tipos e formato de retorno de método,487,25,||,||,0.3926,7,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,smalls,0.3922,11,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,substring,str,0.3916,7,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,44,nums,=,0.391,12,88,nums@MemberReference@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,494,44,int,length,0.3881,15,88,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@MemberReference@...
tipos_retorno,Tipos e formato de retorno de método,439,232,int,&&,0.3817,13,471,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Binar...
tipos_retorno,Tipos e formato de retorno de método,487,25,without2,str,0.378,13,218,without2@MethodDeclaration@FormalParameter@str
tipos_retorno,Tipos e formato de retorno de método,487,25,big,c,0.3764,5,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,*,0.3762,5,483,int@BasicType@LocalVariableDeclaration@VariableDeclarator@BinaryOperation@*
tipos_retorno,Tipos e formato de retorno de método,487,101,>=,=,0.3709,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,choco,0.3655,7,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,String,Boolean,0.365,6,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,int,==,0.3646,6,228,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,439,234,int,||,0.3631,36,197,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
tipos_retorno,Tipos e formato de retorno de método,439,5,boolean,answerCell,0.3627,5,250,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,37,String,x,0.356,18,104,String@ReferenceType@FormalParameter@MethodDeclaration@LocalVariableDeclarati...
tipos_retorno,Tipos e formato de retorno de método,487,22,int,b,0.3545,64,288,int@BasicType@FormalParameter@b
tipos_retorno,Tipos e formato de retorno de método,439,13,int,speed,0.3525,57,460,int@BasicType@MethodDeclaration@FormalParameter@speed
tipos_retorno,Tipos e formato de retorno de método,494,44,int,==,0.3374,10,88,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,487,25,int,c,0.333,31,218,int@BasicType@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,494,46,int,<PAD/UNK>,0.3308,22,172,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,235,int,you,0.3265,9,180,int@BasicType@FormalParameter@you
tipos_retorno,Tipos e formato de retorno de método,487,25,int,==,0.3255,10,218,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Binar...
tipos_retorno,Tipos e formato de retorno de método,439,233,boolean,boolean,0.325,84,250,boolean@BasicType@FormalParameter@MethodDeclaration@FormalParameter@BasicType...
tipos_retorno,Tipos e formato de retorno de método,494,106,int,length,0.3236,9,228,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@MemberReference@...
tipos_retorno,Tipos e formato de retorno de método,439,232,int,speed,0.3227,20,471,int@BasicType@MethodDeclaration@FormalParameter@speed
tipos_retorno,Tipos e formato de retorno de método,439,5,boolean,boolean,0.3224,292,250,boolean@BasicType@FormalParameter@MethodDeclaration@FormalParameter@BasicType...
tipos_retorno,Tipos e formato de retorno de método,492,31,1,str,0.3193,7,202,1@Literal@BinaryOperation@IfStatement@StatementExpression@MethodInvocation@Me...
tipos_retorno,Tipos e formato de retorno de método,494,106,int,end,0.3192,46,228,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,true,0.3164,17,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@ReturnStatement@L...
tipos_retorno,Tipos e formato de retorno de método,487,22,&&,fixTeen,0.3153,23,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,235,int,||,0.3144,48,180,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
tipos_retorno,Tipos e formato de retorno de método,487,22,int,fixTeen,0.3084,26,288,int@BasicType@FormalParameter@MethodDeclaration@ReturnStatement@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,439,233,boolean,<PAD/UNK>,0.308,18,250,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,space,=,0.308,14,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,c,0.3053,19,483,int@BasicType@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,487,101,int,%,0.3044,11,483,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,487,25,int,c,0.3029,96,218,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,487,22,b,=,0.302,13,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,5,-,0.2999,9,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,13,0.2981,12,228,nums@MemberReference@BinaryOperation@Literal@13
tipos_retorno,Tipos e formato de retorno de método,492,37,String,String,0.2971,5,104,String@ReferenceType@MethodDeclaration@FormalParameter@ReferenceType@String
tipos_retorno,Tipos e formato de retorno de método,487,101,big,>,0.2943,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,count,0.2898,18,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,==,0.289,13,228,nums@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,=,0.2866,10,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,492,37,<PAD/UNK>,a,0.2856,6,104,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,int,2,0.2852,7,259,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
tipos_retorno,Tipos e formato de retorno de método,494,46,int,result,0.2831,5,172,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,494,106,int,==,0.2829,7,228,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,439,12,isSummer,&&,0.2825,15,94,isSummer@MemberReference@IfStatement@BlockStatement@IfStatement@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,492,39,String,str,0.2797,65,162,String@ReferenceType@FormalParameter@str
tipos_retorno,Tipos e formato de retorno de método,492,31,a,str,0.2791,5,202,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,int,fixTeen,0.2789,11,288,int@BasicType@FormalParameter@MethodDeclaration@StatementExpression@Assignmen...
tipos_retorno,Tipos e formato de retorno de método,494,46,int,==,0.2785,7,172,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,487,101,<PAD/UNK>,*,0.2784,6,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,str,str,0.2777,16,162,str@FormalParameter@MethodDeclaration@LocalVariableDeclaration@VariableDeclar...
tipos_retorno,Tipos e formato de retorno de método,487,101,int,%,0.2751,11,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,37,String,String,0.2689,12,104,String@ReferenceType@LocalVariableDeclaration@MethodDeclaration@LocalVariable...
tipos_retorno,Tipos e formato de retorno de método,487,17,int,c,0.2623,19,54,int@BasicType@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,487,101,int,%,0.2617,8,483,int@BasicType@LocalVariableDeclaration@VariableDeclarator@BinaryOperation@%
tipos_retorno,Tipos e formato de retorno de método,487,24,0,<=,0.2615,6,150,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,233,int,6,0.2589,7,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
tipos_retorno,Tipos e formato de retorno de método,487,101,without2,str,0.2558,5,483,without2@MethodDeclaration@FormalParameter@str
tipos_retorno,Tipos e formato de retorno de método,487,22,int,==,0.2532,36,288,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,487,101,int,c,0.2494,25,483,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,487,101,0,big,0.2441,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,67,false,==,0.2413,5,228,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,232,boolean,week,0.2389,5,471,boolean@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,=,0.2388,6,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@Assignment@Assign...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,-,0.2381,9,250,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
tipos_retorno,Tipos e formato de retorno de método,494,43,int,<,0.238,9,259,int@BasicType@FormalParameter@MethodDeclaration@ForStatement@ForControl@Binar...
tipos_retorno,Tipos e formato de retorno de método,494,46,int,everywhere,0.2367,23,172,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,439,1,b,=,0.2353,5,82,b@MemberReference@BinaryOperation@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,494,43,int,==,0.235,12,259,int@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@BinaryOp...
tipos_retorno,Tipos e formato de retorno de método,439,232,day,vacation,0.2347,10,471,day@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@MemberRef...
tipos_retorno,Tipos e formato de retorno de método,494,67,int,<,0.2346,51,228,int@BasicType@FormalParameter@MethodDeclaration@ForStatement@ForControl@Binar...
tipos_retorno,Tipos e formato de retorno de método,487,101,big,==,0.2342,6,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,b,20,0.2322,8,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,<PAD/UNK>,=,0.2314,6,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,||,19,0.2306,7,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,&&,==,0.23,5,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,a,fixTeen,0.2298,8,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,nums,==,0.2296,12,259,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,17,int,==,0.229,19,54,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,487,24,<=,21,0.2285,5,150,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,>=,remaining,0.2279,10,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,31,stbuild,+,0.2276,7,202,stbuild@MethodInvocation@MethodInvocation@BinaryOperation@+
tipos_retorno,Tipos e formato de retorno de método,439,233,b,6,0.2275,7,250,b@MemberReference@BinaryOperation@MethodInvocation@BinaryOperation@Literal@6
tipos_retorno,Tipos e formato de retorno de método,494,67,7,==,0.2268,27,228,7@Literal@BinaryOperation@BinaryOperation@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,439,234,int,||,0.2251,10,197,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Binar...
tipos_retorno,Tipos e formato de retorno de método,439,232,5,vacation,0.225,5,471,5@Literal@BinaryOperation@BinaryOperation@BinaryOperation@MemberReference@vac...
tipos_retorno,Tipos e formato de retorno de método,492,39,<,str,0.2241,5,162,<@BinaryOperation@BinaryOperation@MethodInvocation@str
tipos_retorno,Tipos e formato de retorno de método,487,101,int,goal,0.2226,8,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,232,day,4,0.2204,16,471,day@MemberReference@BinaryOperation@Literal@4
tipos_retorno,Tipos e formato de retorno de método,487,101,<PAD/UNK>,=,0.2174,8,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,17,int,c,0.2169,39,54,int@BasicType@FormalParameter@MethodDeclaration@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,487,101,big,--,0.2158,8,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,37,str,str,0.2152,5,104,str@FormalParameter@MethodDeclaration@LocalVariableDeclaration@VariableDeclar...
tipos_retorno,Tipos e formato de retorno de método,494,43,len,==,0.2144,5,259,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,a,str,0.2142,10,162,a@MemberReference@Assignment@MethodInvocation@str
tipos_retorno,Tipos e formato de retorno de método,439,5,boolean,=,0.2135,15,250,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
tipos_retorno,Tipos e formato de retorno de método,439,234,boolean,isWeekend,0.2113,6,197,boolean@BasicType@LocalVariableDeclaration@MethodDeclaration@IfStatement@Memb...
tipos_retorno,Tipos e formato de retorno de método,487,22,13,19,0.211,10,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,==,str,0.211,54,162,==@BinaryOperation@MethodInvocation@str
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,7,0.2101,42,228,nums@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@Literal@7
tipos_retorno,Tipos e formato de retorno de método,487,101,<PAD/UNK>,%,0.2089,13,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,235,int,1,0.2075,13,180,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,==,0.2072,22,228,nums@FormalParameter@MethodDeclaration@IfStatement@BlockStatement@IfStatement...
tipos_retorno,Tipos e formato de retorno de método,492,37,String,a,0.2069,12,104,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,17,int,2,0.2054,6,54,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
tipos_retorno,Tipos e formato de retorno de método,439,12,outsideMode,>=,0.2039,10,94,outsideMode@MemberReference@IfStatement@BlockStatement@IfStatement@BinaryOper...
tipos_retorno,Tipos e formato de retorno de método,487,25,int,j,0.2037,9,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,0,||,0.2018,11,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,/,0.2017,6,483,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,494,106,int,<,0.2012,33,228,int@BasicType@FormalParameter@MethodDeclaration@ForStatement@ForControl@Binar...
tipos_retorno,Tipos e formato de retorno de método,492,39,String,x,0.2004,16,162,String@ReferenceType@FormalParameter@MethodDeclaration@LocalVariableDeclarati...
tipos_retorno,Tipos e formato de retorno de método,494,44,int,3,0.1994,10,88,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
tipos_retorno,Tipos e formato de retorno de método,492,31,repeatEnd,String,0.1976,80,202,repeatEnd@MethodDeclaration@FormalParameter@ReferenceType@String
tipos_retorno,Tipos e formato de retorno de método,439,233,b,6,0.1954,9,250,b@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOpera...
tipos_retorno,Tipos e formato de retorno de método,439,234,boolean,isWeekend,0.1952,49,197,boolean@BasicType@FormalParameter@isWeekend
tipos_retorno,Tipos e formato de retorno de método,487,17,int,<PAD/UNK>,0.1934,6,54,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,String,xposition,0.1934,7,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,b,/,0.1926,5,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,int,==,0.1926,22,218,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
tipos_retorno,Tipos e formato de retorno de método,494,43,int,newNums,0.1898,18,259,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,46,int,<,0.1876,99,172,int@BasicType@FormalParameter@MethodDeclaration@ForStatement@ForControl@Binar...
tipos_retorno,Tipos e formato de retorno de método,487,22,b,fixTeen,0.1871,22,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,232,day,vacation,0.1863,5,471,day@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@BinaryOpera...
tipos_retorno,Tipos e formato de retorno de método,487,101,int,<PAD/UNK>,0.1861,76,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,5,int,c,0.1844,5,250,int@BasicType@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,492,37,String,-,0.184,5,104,String@ReferenceType@LocalVariableDeclaration@VariableDeclarator@MethodInvoca...
tipos_retorno,Tipos e formato de retorno de método,492,39,<,yposition,0.1839,5,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,235,int,7,0.1816,6,180,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,43,nums,+,0.1792,6,259,nums@MemberReference@BinaryOperation@MemberReference@ArraySelector@BinaryOper...
tipos_retorno,Tipos e formato de retorno de método,487,24,<PAD/UNK>,21,0.1787,6,150,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,37,a,String,0.1782,18,104,a@FormalParameter@MethodDeclaration@FormalParameter@ReferenceType@String
tipos_retorno,Tipos e formato de retorno de método,439,232,int,2,0.1775,18,471,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
tipos_retorno,Tipos e formato de retorno de método,487,22,&&,c,0.1764,15,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,int,%,0.1763,5,483,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
tipos_retorno,Tipos e formato de retorno de método,439,232,int,speed,0.1749,10,471,int@BasicType@FormalParameter@speed
tipos_retorno,Tipos e formato de retorno de método,487,17,int,=,0.174,13,54,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@Assignment@=
tipos_retorno,Tipos e formato de retorno de método,487,25,int,diffAC,0.1736,5,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,24,int,<PAD/UNK>,0.1731,8,150,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,39,&&,str,0.1712,5,162,&&@BinaryOperation@IfStatement@BlockStatement@IfStatement@BinaryOperation@Met...
tipos_retorno,Tipos e formato de retorno de método,439,233,int,||,0.1709,62,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
tipos_retorno,Tipos e formato de retorno de método,487,22,<,fixTeen,0.1699,19,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,int,c,0.1688,133,288,int@BasicType@FormalParameter@c
tipos_retorno,Tipos e formato de retorno de método,492,31,result,-,0.1674,5,202,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,22,int,<PAD/UNK>,0.1659,8,288,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,small,*,0.1659,6,483,small@MemberReference@BinaryOperation@BinaryOperation@*
tipos_retorno,Tipos e formato de retorno de método,439,232,day,!=,0.1652,8,471,day@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@!=
tipos_retorno,Tipos e formato de retorno de método,439,5,boolean,boolean,0.1643,121,250,boolean@BasicType@MethodDeclaration@FormalParameter@BasicType@boolean
tipos_retorno,Tipos e formato de retorno de método,492,39,<PAD/UNK>,value,0.1641,7,162,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,101,0,-,0.1633,5,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,492,31,repeatEnd,str,0.1618,106,202,repeatEnd@MethodDeclaration@FormalParameter@str
tipos_retorno,Tipos e formato de retorno de método,494,44,int,==,0.1612,12,88,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,439,232,day,vacation,0.1604,29,471,day@FormalParameter@MethodDeclaration@IfStatement@MemberReference@vacation
tipos_retorno,Tipos e formato de retorno de método,439,235,int,1,0.1602,9,180,int@BasicType@FormalParameter@MethodDeclaration@ReturnStatement@Literal@1
tipos_retorno,Tipos e formato de retorno de método,494,106,int,ends,0.1592,9,228,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,487,25,<PAD/UNK>,abs,0.1589,17,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,232,boolean,vacation,0.1582,69,471,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@MemberReferen...
tipos_retorno,Tipos e formato de retorno de método,494,43,int,==,0.1575,14,259,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
tipos_retorno,Tipos e formato de retorno de método,494,67,nums,+,0.1571,12,228,nums@MemberReference@BinaryOperation@MemberReference@ArraySelector@BinaryOper...
tipos_retorno,Tipos e formato de retorno de método,487,101,<PAD/UNK>,/,0.1569,14,483,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,494,106,int,-,0.1564,8,228,int@BasicType@VariableDeclaration@VariableDeclarator@BinaryOperation@-
tipos_retorno,Tipos e formato de retorno de método,487,25,small,&&,0.1555,10,218,<PAD/UNK>
tipos_retorno,Tipos e formato de retorno de método,439,234,int,boolean,0.1552,9,197,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Basi...
tipos_retorno,Tipos e formato de retorno de método,439,235,int,&&,0.1548,10,180,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@&&
tipos_retorno,Tipos e formato de retorno de método,487,22,int,10,0.1538,8,288,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@ReturnStatement@L...
tipos_retorno,Tipos e formato de retorno de método,492,31,String,str,0.1519,12,202,String@ReferenceType@FormalParameter@MethodDeclaration@LocalVariableDeclarati...
tipos_retorno,Tipos e formato de retorno de método,494,43,int,2,0.1518,15,259,int@BasicType@ArrayCreator@Literal@2
